subject,trial,repeat,choice,rt,item_value_0,gaze_0,item_value_1,gaze_1,item_value_2,gaze_2,condition
21.0,145.0,0.0,2.0,1053.0,9,0.35493142023867863,7,0.10772318315225661,7,0.5373453966090648,condition_0
21.0,146.0,0.0,2.0,895.0,9,0.17923962320957915,8,0.4274427545792155,9,0.3933176222112053,condition_0
21.0,147.0,0.0,2.0,757.0,4,0.09813084002368457,1,0.3072021039886472,5,0.5946670559876682,condition_0
21.0,148.0,0.0,2.0,1013.0,9,0.16083671453960363,5,0.404727482912627,5,0.43443580254776926,condition_0
21.0,149.0,0.0,0.0,1480.0,3,0.4177235272976074,7,0.06801341568900646,3,0.5142630570133861,condition_0
21.0,150.0,0.0,0.0,1641.0,4,0.33569456165985456,2,0.3661894918030912,4,0.29811594653705425,condition_0
21.0,151.0,0.0,0.0,1806.0,6,0.4608999944188167,6,0.5303756385027393,5,0.008724367078444182,condition_0
21.0,152.0,0.0,1.0,1426.0,2,0.17744731471923156,3,0.6075515564836901,4,0.21500112879707828,condition_0
21.0,153.0,0.0,1.0,1013.0,5,0.4230933680685722,9,0.4137848945968943,1,0.16312173733453353,condition_0
21.0,154.0,0.0,1.0,747.0,1,0.39301858112517685,7,0.5569296879335246,3,0.05005173094129857,condition_0
21.0,155.0,0.0,2.0,1275.0,6,0.1935695403575878,1,0.481312160747759,7,0.32511829889465327,condition_0
21.0,156.0,0.0,1.0,1080.0,1,0.521049754901222,3,0.38484618634176737,5,0.09410405875701061,condition_0
21.0,157.0,0.0,2.0,2831.0,2,0.45540734863034055,9,0.04620792104654941,6,0.49838473032311,condition_0
21.0,158.0,0.0,0.0,1047.0,9,0.3399174148895042,4,0.3833176993201848,4,0.27676488579031094,condition_0
21.0,159.0,0.0,2.0,1312.0,8,0.39243879662798015,1,0.15238843474960934,7,0.45517276862241063,condition_0
21.0,160.0,0.0,0.0,1573.0,8,0.4413528023311333,7,0.11193612411393088,6,0.44671107355493583,condition_0
21.0,161.0,0.0,0.0,924.0,4,0.8865032455587909,4,0.06232559956149787,6,0.05117115487971124,condition_0
21.0,162.0,0.0,0.0,1027.0,9,0.47131944244925167,5,0.47130695964733166,6,0.057373597903416576,condition_0
21.0,163.0,0.0,1.0,663.0,7,0.18001338499497538,9,0.5933213147530543,7,0.22666530025197032,condition_0
21.0,164.0,0.0,0.0,1563.0,8,0.35973116961929474,9,0.07346640999031202,4,0.5668024203903932,condition_0
21.0,165.0,0.0,1.0,1519.0,1,0.176705131168387,4,0.49864127866489927,6,0.32465359016671386,condition_0
21.0,166.0,0.0,2.0,2010.0,4,0.2916985682453782,8,0.26465207040112965,6,0.4436493613534922,condition_0
21.0,167.0,0.0,0.0,797.0,5,0.7666172107665185,4,0.04191606096444568,5,0.19146672826903577,condition_0
21.0,168.0,0.0,1.0,1681.0,1,0.3202024670921755,8,0.3786143389338065,6,0.30118319397401794,condition_0
21.0,169.0,0.0,2.0,1146.0,6,0.0437056952177795,1,0.34978846603200403,1,0.6065058387502166,condition_0
21.0,170.0,0.0,0.0,1470.0,3,0.9542364845859302,7,0.035135933736095463,6,0.010627581677974268,condition_0
21.0,171.0,0.0,0.0,1523.0,5,0.4915380805776191,8,0.3104467463018945,5,0.1980151731204864,condition_0
21.0,172.0,0.0,1.0,1083.0,4,0.3173399797811386,6,0.39220467629951233,8,0.29045534391934913,condition_0
21.0,173.0,0.0,0.0,2087.0,3,0.5868163557218539,7,0.3823248481672154,7,0.03085879611093073,condition_0
21.0,174.0,0.0,0.0,1347.0,3,0.5557454976525356,1,0.3025730512973513,2,0.1416814510501132,condition_0
21.0,175.0,0.0,1.0,1276.0,1,0.18304183468992644,7,0.4728334527968006,2,0.34412471251327287,condition_0
21.0,176.0,0.0,1.0,1944.0,5,0.26909808560443194,6,0.3385290371931901,4,0.3923728772023779,condition_0
21.0,177.0,0.0,2.0,1226.0,1,0.05212762491610777,1,0.20132718943710845,1,0.7465451856467837,condition_0
21.0,178.0,0.0,0.0,2018.0,6,0.39688192846089704,3,0.14312285829879468,4,0.45999521324030823,condition_0
21.0,179.0,0.0,0.0,1493.0,4,0.2255352419216552,4,0.22116263383314952,1,0.5533021242451953,condition_0
21.0,180.0,0.0,2.0,1050.0,5,0.37219482383393493,5,0.32180833249520746,9,0.3059968436708576,condition_0
21.0,181.0,0.0,1.0,1248.0,2,0.37836581433442046,5,0.48876469567791375,3,0.13286948998766587,condition_0
21.0,182.0,0.0,0.0,762.0,6,0.6302069240149437,5,0.3607359120880039,6,0.009057163897052236,condition_0
21.0,183.0,0.0,2.0,1188.0,4,0.37862610798608004,9,0.18286135896189892,1,0.43851253305202104,condition_0
21.0,184.0,0.0,1.0,706.0,1,0.6379092374598678,9,0.32354004945755,6,0.0385507130825822,condition_0
21.0,185.0,0.0,2.0,1090.0,4,0.24867358448176705,7,0.29482652511853874,6,0.45649989039969424,condition_0
21.0,186.0,0.0,2.0,1310.0,4,0.003966833487618147,4,0.43177191374253554,8,0.5642612527698463,condition_0
21.0,187.0,0.0,0.0,1366.0,8,0.45373733082295686,2,0.09956829707432176,5,0.4466943721027214,condition_0
21.0,188.0,0.0,2.0,1105.0,3,0.2407997554224537,6,0.3860811516954238,6,0.3731190928821226,condition_0
21.0,189.0,0.0,0.0,1187.0,7,0.5440619311400943,4,0.31450237182331303,8,0.1414356970365927,condition_0
21.0,190.0,0.0,2.0,971.0,8,0.2348582309471997,3,0.3469759592227614,7,0.4181658098300388,condition_0
21.0,191.0,0.0,1.0,828.0,7,0.27249166910661243,5,0.5847016156032709,9,0.1428067152901166,condition_0
21.0,192.0,0.0,0.0,1208.0,3,0.6407748887921515,2,0.1893006504298626,6,0.16992446077798587,condition_0
21.0,193.0,0.0,0.0,1875.0,4,0.38543263987231285,2,0.5046733686582472,9,0.10989399146944005,condition_0
21.0,194.0,0.0,0.0,1242.0,8,0.5177133153446949,4,0.37071690713406147,2,0.11156977752124357,condition_0
21.0,195.0,0.0,1.0,1209.0,2,0.30189450574285426,8,0.28829566030090614,3,0.4098098339562397,condition_0
21.0,196.0,0.0,1.0,1979.0,1,0.1326116519003217,9,0.2260385847613217,2,0.6413497633383566,condition_0
21.0,197.0,0.0,2.0,1580.0,4,0.10980894939073121,2,0.43737574194952183,4,0.4528153086597469,condition_0
21.0,198.0,0.0,0.0,1224.0,2,0.4087552209635554,1,0.0011887023706500875,2,0.5900560766657946,condition_0
21.0,199.0,0.0,0.0,2212.0,5,0.41394666367979727,7,0.3091564303933345,4,0.2768969059268682,condition_0
22.0,0.0,0.0,2.0,1117.0,2,0.08582500943835618,5,0.5538465683111026,5,0.3603284222505413,condition_0
22.0,1.0,0.0,1.0,975.0,1,0.18403320277541352,8,0.1311490670309588,3,0.6848177301936277,condition_0
22.0,2.0,0.0,0.0,198.0,7,0.351378262262079,6,0.2924603192555086,4,0.3561614184824124,condition_0
22.0,3.0,0.0,2.0,1877.0,4,0.7819180118734731,9,0.038923539165754785,9,0.17915844896077213,condition_0
22.0,4.0,0.0,2.0,1449.0,3,0.7521016754969507,4,0.13913728445761797,6,0.10876104004543136,condition_0
22.0,5.0,0.0,0.0,1032.0,9,0.34443314118421725,6,0.09264763556530212,1,0.5629192232504806,condition_0
22.0,6.0,0.0,1.0,2696.0,2,0.4150209673699318,5,0.16561887367586545,4,0.4193601589542028,condition_0
22.0,7.0,0.0,0.0,1118.0,8,0.28708009084563374,3,0.214356960430556,1,0.49856294872381024,condition_0
22.0,8.0,0.0,2.0,1597.0,1,0.4880690004966747,1,0.339610583638999,5,0.17232041586432645,condition_0
22.0,9.0,0.0,0.0,945.0,8,0.30983344877329566,7,0.4801251528235967,6,0.21004139840310754,condition_0
22.0,10.0,0.0,1.0,1420.0,3,0.31392224888560055,7,0.36489088250553253,1,0.3211868686088669,condition_0
22.0,11.0,0.0,0.0,1288.0,7,0.49006454562027096,5,0.23704950925633012,3,0.2728859451233989,condition_0
22.0,12.0,0.0,1.0,958.0,1,0.6619767562705305,5,0.18998623144651144,1,0.14803701228295804,condition_0
22.0,13.0,0.0,1.0,1619.0,7,0.3670479405027578,7,0.2992106397722767,1,0.33374141972496546,condition_0
22.0,14.0,0.0,1.0,1162.0,3,0.21128564541059833,8,0.4396088555164096,2,0.3491054990729921,condition_0
22.0,15.0,0.0,1.0,850.0,7,0.3248019675828317,7,0.6549715651934602,9,0.020226467223708074,condition_0
22.0,16.0,0.0,0.0,2320.0,7,0.737266295418806,8,0.06395865876428022,9,0.1987750458169138,condition_0
22.0,17.0,0.0,2.0,1688.0,5,0.3647506243217899,1,0.3908042923091317,7,0.2444450833690783,condition_0
22.0,18.0,0.0,0.0,1597.0,8,0.37678002132147265,4,0.552687000780672,8,0.07053297789785519,condition_0
22.0,19.0,0.0,2.0,2435.0,5,0.27498445144247713,2,0.3872149839693496,6,0.33780056458817315,condition_0
22.0,20.0,0.0,1.0,1353.0,3,0.5448562089873037,8,0.3197620829782649,9,0.13538170803443142,condition_0
22.0,21.0,0.0,1.0,789.0,9,0.2438526099009462,9,0.6558756281379756,1,0.10027176196107818,condition_0
22.0,22.0,0.0,2.0,924.0,2,0.5604128872294001,6,0.13296388888382257,7,0.3066232238867774,condition_0
22.0,23.0,0.0,0.0,1089.0,8,0.31998161996630586,2,0.46648985023089795,6,0.2135285298027961,condition_0
22.0,24.0,0.0,1.0,1573.0,2,0.0819015633133197,6,0.4920047880829741,2,0.42609364860370624,condition_0
22.0,25.0,0.0,1.0,1286.0,4,0.2633730756866948,8,0.3174810427390252,6,0.4191458815742799,condition_0
22.0,26.0,0.0,1.0,1522.0,2,0.34129578779588043,4,0.45634910106894794,1,0.20235511113517174,condition_0
22.0,27.0,0.0,2.0,1311.0,2,0.4048060003639311,1,0.43652878924745564,5,0.15866521038861323,condition_0
22.0,28.0,0.0,1.0,1386.0,7,0.32951141693821673,7,0.6101123389856478,1,0.0603762440761355,condition_0
22.0,29.0,0.0,0.0,1999.0,9,0.8955878824925665,5,0.024733981928356647,9,0.07967813557907688,condition_0
22.0,30.0,0.0,1.0,1001.0,1,0.15743861305374393,4,0.644936360671294,1,0.19762502627496212,condition_0
22.0,31.0,0.0,1.0,2195.0,4,0.5829844438436935,8,0.18566141076352485,6,0.23135414539278157,condition_0
22.0,32.0,0.0,1.0,921.0,2,0.455887102948607,8,0.22525171143449188,1,0.31886118561690113,condition_0
22.0,33.0,0.0,1.0,995.0,8,0.26201890127244404,9,0.3365642836990509,5,0.40141681502850507,condition_0
22.0,34.0,0.0,0.0,987.0,7,0.4908864128782787,7,0.44977661027588706,7,0.05933697684583407,condition_0
22.0,35.0,0.0,1.0,1144.0,3,0.24926781330919523,9,0.3410226869134326,7,0.40970949977737203,condition_0
22.0,36.0,0.0,2.0,933.0,1,0.31766575823731996,4,0.2642759446217953,5,0.4180582971408848,condition_0
22.0,37.0,0.0,1.0,1564.0,6,0.28091178029798314,5,0.5004247450999526,7,0.21866347460206426,condition_0
22.0,38.0,0.0,1.0,1886.0,7,0.06758616141781681,6,0.5116145252051908,1,0.42079931337699245,condition_0
22.0,39.0,0.0,1.0,1019.0,5,0.3242521189333561,8,0.5556308581042692,3,0.12011702296237485,condition_0
22.0,40.0,0.0,2.0,1253.0,2,0.2732237131449775,3,0.2082828741614659,8,0.5184934126935565,condition_0
22.0,41.0,0.0,2.0,1251.0,2,0.0047038485675419284,4,0.5917201490921611,5,0.40357600234029706,condition_0
22.0,42.0,0.0,1.0,678.0,3,0.10314331045105705,7,0.7748534134849289,3,0.12200327606401419,condition_0
22.0,43.0,0.0,0.0,1379.0,8,0.4383233684174846,1,0.02220165724643129,4,0.539474974336084,condition_0
22.0,44.0,0.0,0.0,2580.0,3,0.5100738889759548,3,0.18727318441686017,1,0.30265292660718496,condition_0
22.0,45.0,0.0,0.0,2310.0,1,0.4606011249516376,1,0.30528708053961967,2,0.23411179450874287,condition_0
22.0,46.0,0.0,0.0,961.0,7,0.36775445528527984,4,0.21322287004688278,3,0.41902267466783744,condition_0
22.0,47.0,0.0,2.0,1877.0,3,0.5349863983946473,7,0.008968207211466564,7,0.45604539439388614,condition_0
22.0,48.0,0.0,0.0,805.0,6,0.6102162071051938,5,0.2724363333947994,4,0.11734745950000683,condition_0
22.0,49.0,0.0,1.0,1269.0,9,0.22807506305682337,9,0.3854305647155002,2,0.3864943722276765,condition_0
22.0,50.0,0.0,2.0,1098.0,9,0.06663703402649611,5,0.426126106322225,7,0.507236859651279,condition_0
22.0,51.0,0.0,0.0,1337.0,8,0.5704303288595527,3,0.30487613568518784,8,0.12469353545525945,condition_0
22.0,52.0,0.0,0.0,1790.0,7,0.36784747574008214,5,0.5458277592946811,6,0.08632476496523692,condition_0
22.0,53.0,0.0,1.0,1272.0,3,0.13423327354344958,6,0.3825136617265039,3,0.4832530647300465,condition_0
22.0,54.0,0.0,0.0,766.0,8,0.5082326837833095,5,0.32115544513367017,5,0.17061187108302026,condition_0
22.0,55.0,0.0,1.0,1239.0,3,0.50824456024183,9,0.1438017653781977,1,0.3479536743799724,condition_0
22.0,56.0,0.0,0.0,847.0,6,0.32045675502773724,1,0.25221262476157413,4,0.4273306202106885,condition_0
22.0,57.0,0.0,1.0,1223.0,6,0.11838957336944428,6,0.8147569957614774,2,0.06685343086907833,condition_0
22.0,58.0,0.0,0.0,829.0,7,0.37656873325562035,2,0.6030892289880424,2,0.020342037756337243,condition_0
22.0,59.0,0.0,1.0,559.0,6,0.2886799345723779,9,0.675751880522537,1,0.0355681849050852,condition_0
22.0,60.0,0.0,2.0,885.0,1,0.10268070415580872,3,0.6830416190327219,8,0.21427767681146942,condition_0
22.0,61.0,0.0,0.0,639.0,8,0.5838634697074644,1,0.2736861928305682,5,0.14245033746196756,condition_0
22.0,62.0,0.0,0.0,1138.0,7,0.3189629002274801,3,0.3594343581239192,3,0.32160274164860075,condition_0
22.0,63.0,0.0,0.0,1319.0,7,0.4846504775830052,6,0.42904606307312554,6,0.08630345934386911,condition_0
22.0,64.0,0.0,1.0,1401.0,1,0.28391284756138435,8,0.5274207297564719,6,0.1886664226821437,condition_0
22.0,65.0,0.0,0.0,1263.0,3,0.28317387199089916,2,0.3526770163968929,2,0.36414911161220803,condition_0
22.0,66.0,0.0,1.0,1529.0,4,0.2070415495023884,6,0.4528497704177363,6,0.3401086800798753,condition_0
22.0,67.0,0.0,2.0,1232.0,4,0.02012155477686073,2,0.351410894505467,6,0.6284675507176722,condition_0
22.0,68.0,0.0,0.0,1262.0,7,0.2767255829279141,6,0.19230211237210937,2,0.5309723046999765,condition_0
22.0,69.0,0.0,1.0,941.0,1,0.7196931598149675,5,0.18074416110926975,5,0.09956267907576251,condition_0
22.0,70.0,0.0,1.0,1049.0,1,0.22486608639670028,3,0.47196058888608816,2,0.3031733247172116,condition_0
22.0,71.0,0.0,1.0,598.0,1,0.3109211740164547,3,0.3122282262179835,1,0.3768505997655617,condition_0
22.0,72.0,0.0,1.0,826.0,2,0.021285897222663587,7,0.4305437755638641,1,0.5481703272134724,condition_0
22.0,73.0,0.0,0.0,1640.0,2,0.6290953014258814,2,0.07515550078627914,1,0.29574919778783937,condition_0
22.0,74.0,0.0,0.0,1355.0,8,0.8378336811008564,5,0.04146548419195382,2,0.12070083470718986,condition_0
22.0,75.0,0.0,2.0,1789.0,6,0.09102318631456363,5,0.47655550847820227,7,0.43242130520723404,condition_0
22.0,76.0,0.0,0.0,1107.0,6,0.5791646016858222,5,0.08503752273090665,7,0.3357978755832713,condition_0
22.0,77.0,0.0,0.0,751.0,6,0.37791701791978566,4,0.3641589200836024,1,0.257924061996612,condition_0
22.0,78.0,0.0,0.0,1395.0,7,0.6322498981871921,2,0.08411887718331325,8,0.28363122462949464,condition_0
22.0,79.0,0.0,0.0,1026.0,4,0.5187445436253016,4,0.1089741804532865,2,0.3722812759214118,condition_0
22.0,80.0,0.0,2.0,795.0,1,0.1325218100626074,1,0.5166142789068011,5,0.35086391103059145,condition_0
22.0,81.0,0.0,0.0,1189.0,7,0.39841477901439215,5,0.22516132898071028,5,0.37642389200489745,condition_0
22.0,82.0,0.0,2.0,1374.0,4,0.003465773331867693,2,0.49444054761338396,5,0.5020936790547482,condition_0
22.0,83.0,0.0,1.0,1008.0,5,0.12962703991518845,6,0.555715301050447,4,0.3146576590343646,condition_0
22.0,84.0,0.0,2.0,1059.0,2,0.41599338550759823,8,0.09111162272020944,8,0.4928949917721923,condition_0
22.0,85.0,0.0,2.0,1138.0,3,0.2871829084013277,1,0.30976160201656566,8,0.40305548958210663,condition_0
22.0,86.0,0.0,2.0,944.0,8,0.37044186792934275,6,0.1549125161073959,9,0.4746456159632613,condition_0
22.0,87.0,0.0,0.0,830.0,8,0.8213346873049739,5,0.03342701141457897,3,0.1452383012804471,condition_0
22.0,88.0,0.0,0.0,929.0,8,0.49695002015868633,8,0.16208790041678414,2,0.3409620794245296,condition_0
22.0,89.0,0.0,0.0,4842.0,9,0.0006969549019467708,7,0.4132528348578959,3,0.5860502102401574,condition_0
22.0,90.0,0.0,1.0,1153.0,8,0.02491019133072616,7,0.6591147741393966,3,0.3159750345298773,condition_0
22.0,91.0,0.0,1.0,687.0,5,0.03242954184634346,9,0.7319603230900203,3,0.23561013506363618,condition_0
22.0,92.0,0.0,0.0,976.0,8,0.31107939268710705,6,0.6503498060597394,1,0.038570801253153576,condition_0
22.0,93.0,0.0,0.0,1345.0,7,0.11457889005008241,2,0.5393225605340284,6,0.34609854941588913,condition_0
22.0,94.0,0.0,1.0,1861.0,8,0.17172626737646887,9,0.4234458013611065,7,0.4048279312624246,condition_0
22.0,95.0,0.0,1.0,1039.0,1,0.3503006662271272,7,0.35587485666173607,4,0.2938244771111368,condition_0
22.0,96.0,0.0,1.0,1155.0,3,0.4119008501437186,8,0.4955490742519392,2,0.0925500756043422,condition_0
22.0,97.0,0.0,2.0,921.0,2,0.4267609299259795,4,0.2971308501551906,6,0.27610821991883,condition_0
22.0,98.0,0.0,1.0,1511.0,8,0.0652916373723005,8,0.6036104993302556,8,0.3310978632974438,condition_0
22.0,99.0,0.0,2.0,867.0,6,0.16093425579754916,1,0.294432453650255,9,0.5446332905521959,condition_0
22.0,100.0,0.0,2.0,984.0,1,0.47384337994303216,1,0.29873367297929,4,0.2274229470776779,condition_0
22.0,101.0,0.0,1.0,1354.0,5,0.4373678290677317,7,0.2769653393469861,7,0.2856668315852821,condition_0
22.0,102.0,0.0,0.0,885.0,6,0.19687830119262612,2,0.2434152216362633,2,0.5597064771711104,condition_0
22.0,103.0,0.0,0.0,1860.0,5,0.2314971540820968,2,0.3351243071114868,1,0.43337853880641636,condition_0
22.0,104.0,0.0,1.0,1044.0,4,0.033241914514277784,9,0.52553463498072,2,0.4412234505050023,condition_0
22.0,105.0,0.0,2.0,1195.0,8,0.09091994377068982,1,0.4489721948741316,8,0.46010786135517856,condition_0
22.0,106.0,0.0,1.0,805.0,2,0.3427208807452113,8,0.2856301169949601,5,0.37164900225982866,condition_0
22.0,107.0,0.0,2.0,1309.0,3,0.5891222307663532,7,0.05159494222415872,6,0.35928282700948805,condition_0
22.0,108.0,0.0,1.0,1308.0,8,0.2861472684172852,7,0.4267788373804429,5,0.28707389420227186,condition_0
22.0,109.0,0.0,0.0,1162.0,8,0.24984710298871274,2,0.09118382259615572,4,0.6589690744151315,condition_0
22.0,110.0,0.0,2.0,1314.0,7,0.42566778095478514,4,0.24376072096482043,9,0.3305714980803944,condition_0
22.0,111.0,0.0,2.0,731.0,6,0.06530510601116012,2,0.4189530764838891,8,0.5157418175049509,condition_0
22.0,112.0,0.0,0.0,1334.0,6,0.4223698288946051,7,0.20136065678568257,5,0.3762695143197123,condition_0
22.0,113.0,0.0,2.0,791.0,2,0.9057290516758273,1,0.08698672250076384,8,0.007284225823408844,condition_0
22.0,114.0,0.0,0.0,1990.0,7,0.466584519294838,8,0.14729263582519575,2,0.38612284487996623,condition_0
22.0,115.0,0.0,2.0,1303.0,3,0.544536465569852,4,0.0962669584382668,6,0.35919657599188115,condition_0
22.0,116.0,0.0,2.0,1849.0,5,0.5245893238371949,7,0.22733467089493797,7,0.24807600526786713,condition_0
22.0,117.0,0.0,2.0,1370.0,9,0.10156983779478067,5,0.39198268898811955,6,0.5064474732170998,condition_0
22.0,118.0,0.0,0.0,2268.0,6,0.2795880975946685,4,0.36137282334642307,1,0.3590390790589085,condition_0
22.0,119.0,0.0,1.0,893.0,4,0.3326807446612888,6,0.5042956273977962,1,0.16302362794091496,condition_0
22.0,120.0,0.0,2.0,1160.0,1,0.07649757137599354,1,0.44955090163166767,3,0.47395152699233883,condition_0
22.0,121.0,0.0,1.0,997.0,2,0.11057671370026718,6,0.42147384560494056,4,0.4679494406947921,condition_0
22.0,122.0,0.0,2.0,2001.0,7,0.45048882230800485,3,0.13784956540599075,8,0.41166161228600434,condition_0
22.0,123.0,0.0,1.0,1252.0,2,0.45636121765692306,8,0.4899478292162623,3,0.05369095312681461,condition_0
22.0,124.0,0.0,2.0,1006.0,2,0.24958945604415636,6,0.20105090810080414,6,0.5493596358550396,condition_0
22.0,125.0,0.0,0.0,1462.0,8,0.12996072224254704,4,0.5140937313965847,2,0.3559455463608682,condition_0
22.0,126.0,0.0,2.0,986.0,3,0.3826378353178103,3,0.22581953117311204,9,0.3915426335090776,condition_0
22.0,127.0,0.0,2.0,1328.0,5,0.12241154285759341,5,0.33585025703552884,6,0.5417382001068778,condition_0
22.0,128.0,0.0,2.0,1124.0,5,0.21445365405706696,9,0.2210525672661686,8,0.5644937786767644,condition_0
22.0,129.0,0.0,0.0,1044.0,9,0.34750648580925625,6,0.6346385133627055,4,0.017855000828038207,condition_0
22.0,130.0,0.0,0.0,1222.0,9,0.5183098303430821,7,0.41962687452157366,9,0.062063295135344226,condition_0
22.0,131.0,0.0,2.0,1681.0,7,0.6186585811020031,1,0.007175169803057762,9,0.374166249094939,condition_0
22.0,132.0,0.0,0.0,1076.0,8,0.34832453790035256,2,0.41178019273431066,6,0.2398952693653367,condition_0
22.0,133.0,0.0,1.0,1716.0,1,0.012727650960176615,6,0.7049306162395014,5,0.2823417328003221,condition_0
22.0,134.0,0.0,2.0,1594.0,2,0.3469427996398634,3,0.41135441048241295,6,0.2417027898777237,condition_0
22.0,135.0,0.0,0.0,1556.0,6,0.44411811125529843,4,0.17834279137574013,6,0.37753909736896146,condition_0
22.0,136.0,0.0,1.0,1240.0,2,0.29852782872650097,5,0.35301269901285787,2,0.34845947226064106,condition_0
22.0,137.0,0.0,0.0,1346.0,8,0.33419804613750254,1,0.32317406536851856,7,0.342627888493979,condition_0
22.0,138.0,0.0,0.0,1813.0,9,0.3053143507853605,5,0.14846199709211289,7,0.5462236521225265,condition_0
22.0,139.0,0.0,2.0,1129.0,5,0.24304002758642806,7,0.09060473962339922,9,0.6663552327901728,condition_0
22.0,140.0,0.0,1.0,1529.0,3,0.24373632912884538,5,0.5415196832233632,4,0.2147439876477914,condition_0
22.0,141.0,0.0,2.0,1027.0,3,0.5351525160629155,5,0.004222114272515094,7,0.46062536966456946,condition_0
22.0,142.0,0.0,0.0,2840.0,7,0.3863960305820119,3,0.13035436085338764,8,0.4832496085646005,condition_0
22.0,143.0,0.0,1.0,1453.0,5,0.01531211506617176,5,0.5427628490011985,4,0.4419250359326296,condition_0
22.0,144.0,0.0,0.0,1813.0,6,0.22168730772722112,4,0.6275966487320249,6,0.1507160435407539,condition_0
22.0,145.0,0.0,2.0,1052.0,9,0.10081696809113945,5,0.3229504958973948,7,0.5762325360114658,condition_0
22.0,146.0,0.0,2.0,1267.0,4,0.292495247107383,1,0.2824209356625971,6,0.4250838172300199,condition_0
22.0,147.0,0.0,2.0,737.0,3,0.4452629508379557,7,0.021896232921834586,4,0.5328408162402097,condition_0
22.0,148.0,0.0,2.0,1432.0,9,0.3404325861777922,7,0.31969078029241665,9,0.3398766335297911,condition_0
22.0,149.0,0.0,2.0,784.0,3,0.2508291621973841,5,0.6647673696122218,8,0.08440346819039411,condition_0
22.0,150.0,0.0,0.0,896.0,9,0.4469332920410442,2,0.1295494353845633,4,0.42351727257439253,condition_0
22.0,151.0,0.0,1.0,1327.0,5,0.03762867402429366,6,0.2201579970108983,3,0.7422133289648081,condition_0
22.0,152.0,0.0,0.0,969.0,3,0.2594333245148531,4,0.1031872607209382,3,0.6373794147642087,condition_0
22.0,153.0,0.0,1.0,980.0,3,0.47775102564362937,9,0.11509087278236672,5,0.40715810157400384,condition_0
22.0,154.0,0.0,2.0,1818.0,4,0.47155400976934886,3,0.24409156998581105,6,0.2843544202448402,condition_0
22.0,155.0,0.0,0.0,906.0,9,0.19981185846247868,3,0.6960363261847574,4,0.10415181535276379,condition_0
22.0,156.0,0.0,0.0,1537.0,9,0.42859075421727133,7,0.2891727970833279,1,0.2822364486994008,condition_0
22.0,157.0,0.0,0.0,1351.0,2,0.008644212926610977,1,0.6690736153684954,8,0.32228217170489365,condition_0
22.0,158.0,0.0,2.0,855.0,4,0.17301600581178195,3,0.7873467910141596,7,0.039637203174058507,condition_0
22.0,159.0,0.0,0.0,1525.0,5,0.43699199784881826,4,0.48849988148859635,3,0.07450812066258548,condition_0
22.0,160.0,0.0,1.0,1289.0,3,0.3541961995018676,7,0.625557715322545,3,0.020246085175587313,condition_0
22.0,161.0,0.0,2.0,829.0,3,0.08232509685206484,6,0.5927579278952885,9,0.3249169752526466,condition_0
22.0,162.0,0.0,1.0,1622.0,3,0.47654632035692485,9,0.1497370162624945,5,0.3737166633805806,condition_0
22.0,163.0,0.0,0.0,1749.0,9,0.20827195432914045,1,0.39943211652678035,6,0.39229592914407924,condition_0
22.0,164.0,0.0,0.0,544.0,6,0.2483897038867263,2,0.5311518784108559,1,0.22045841770241786,condition_0
22.0,165.0,0.0,0.0,1408.0,7,0.40930573374957696,1,0.125515332638074,5,0.46517893361234913,condition_0
22.0,166.0,0.0,0.0,1275.0,4,0.6871984844449618,1,0.1722057884156506,3,0.1405957271393877,condition_0
22.0,167.0,0.0,2.0,1110.0,2,0.5078809267229859,1,0.24497347055219787,6,0.2471456027248162,condition_0
22.0,168.0,0.0,2.0,2888.0,6,0.34442049409442066,3,0.6276120077935525,8,0.027967498112026794,condition_0
22.0,169.0,0.0,0.0,637.0,9,0.18068814789963317,3,0.7095332852148181,6,0.10977856688554882,condition_0
22.0,170.0,0.0,0.0,1384.0,9,0.057991125151333735,3,0.4521292098488177,4,0.48987966499984853,condition_0
22.0,171.0,0.0,0.0,1810.0,4,0.6490149900172402,2,0.08763111017155246,2,0.26335389981120744,condition_0
22.0,172.0,0.0,2.0,1572.0,1,0.21837699729991303,5,0.4470665289256113,9,0.3345564737744758,condition_0
22.0,173.0,0.0,1.0,1170.0,3,0.0622949044288849,8,0.5760694292598405,6,0.36163566631127464,condition_0
22.0,174.0,0.0,0.0,2084.0,7,0.43141743182428416,7,0.3049081325163781,1,0.26367443565933774,condition_0
22.0,175.0,0.0,2.0,1038.0,4,0.3530355279614681,4,0.19651895044566375,6,0.45044552159286805,condition_0
22.0,176.0,0.0,0.0,770.0,5,0.3188777983568414,1,0.1295301180746361,2,0.5515920835685225,condition_0
22.0,177.0,0.0,1.0,1798.0,7,0.40948017406297044,9,0.28491199883858903,6,0.3056078270984407,condition_0
22.0,178.0,0.0,2.0,1001.0,2,0.42886334152960703,8,0.11644682709770085,9,0.4546898313726922,condition_0
22.0,179.0,0.0,1.0,1802.0,4,0.34937303494558714,8,0.40309260111834444,4,0.24753436393606845,condition_0
22.0,180.0,0.0,2.0,666.0,5,0.25424346192374436,8,0.2920498631087744,9,0.45370667496748124,condition_0
22.0,181.0,0.0,0.0,1270.0,7,0.4433524666523869,3,0.08882630015875287,4,0.4678212331888601,condition_0
