choice,condition,gaze_0,gaze_1,gaze_2,item_value_0,item_value_1,item_value_2,repeat,rt,subject,trial
0.0,condition_0,0.3283871874015268,0.2884079856559847,0.38320482694248853,5.0,2.0,4.0,0.0,1.1714965631737757,29.0,86.0
1.0,condition_0,0.3640046078902605,0.12209799419597853,0.513897397913761,8.0,9.0,2.0,0.0,1.4944926387560513,29.0,87.0
0.0,condition_0,0.18511906802479614,0.3732471474861751,0.4416337844890288,7.0,9.0,2.0,0.0,4.47424477107578,29.0,88.0
0.0,condition_0,0.448488988896305,0.13544485504893886,0.41606615605475616,3.0,3.0,2.0,0.0,3.2030638981843333,29.0,89.0
1.0,condition_0,0.4406501295793304,0.49462224512495867,0.0647276252957109,5.0,9.0,3.0,0.0,0.8837786558293382,29.0,90.0
1.0,condition_0,0.7310481273653978,0.20256312511227628,0.06638874752232586,4.0,6.0,1.0,0.0,1.1425689364756977,29.0,91.0
0.0,condition_0,0.6542347835509251,0.03551055971722996,0.31025465673184494,2.0,6.0,1.0,0.0,0.9087088413054235,29.0,92.0
1.0,condition_0,0.3641223157870664,0.23171623118768103,0.4041614530252526,3.0,1.0,1.0,0.0,2.3602783256108752,29.0,93.0
2.0,condition_0,0.5012661451237628,0.1548290366226984,0.3439048182535389,1.0,4.0,5.0,0.0,2.5173767188475025,29.0,94.0
0.0,condition_0,0.0022365377104600135,0.08186808307889683,0.9158953792106431,9.0,7.0,1.0,0.0,1.6919870621554465,29.0,95.0
0.0,condition_0,0.0319458009865169,0.49890403228284436,0.46915016673063875,7.0,1.0,3.0,0.0,2.8298073775715,29.0,96.0
0.0,condition_0,0.26118958616616295,0.5555159615473831,0.18329445228645394,8.0,4.0,7.0,0.0,1.0044394407039274,29.0,97.0
0.0,condition_0,0.43768723835847023,0.3613327185705637,0.20098004307096606,7.0,7.0,6.0,0.0,1.8030001781632694,29.0,98.0
1.0,condition_0,0.5200724115635131,0.046378858217656485,0.4335487302188305,7.0,7.0,7.0,0.0,1.8042593000933533,29.0,99.0
0.0,condition_0,0.08125238746113983,0.5050779983808702,0.41366961415799,5.0,3.0,1.0,0.0,1.7746110763448564,29.0,100.0
0.0,condition_0,0.045428715206037085,0.4153712065797479,0.5392000782142149,9.0,6.0,5.0,0.0,2.3517511289209607,29.0,101.0
2.0,condition_0,0.19278021523500283,0.51888774115706,0.2883320436079371,3.0,7.0,8.0,0.0,1.6581185479253848,29.0,102.0
1.0,condition_0,0.16487010279173495,0.8245417298815684,0.01058816732669667,3.0,9.0,9.0,0.0,1.3659220357681081,29.0,103.0
2.0,condition_0,0.02493091142027011,0.1213188749765645,0.8537502136031654,5.0,2.0,8.0,0.0,0.996475097263185,29.0,104.0
2.0,condition_0,0.12265385042326495,0.2553350084173299,0.622011141159405,8.0,9.0,7.0,0.0,1.789544325416858,29.0,105.0
0.0,condition_0,0.6784969031408514,0.13367627173566937,0.18782682512347917,6.0,2.0,1.0,0.0,1.0458244945968673,29.0,106.0
1.0,condition_0,0.34967293641727515,0.5542741043591292,0.09605295922359552,9.0,8.0,2.0,0.0,1.5288859001292507,29.0,107.0
0.0,condition_0,0.5867043064759903,0.3054257215312923,0.10786997199271738,5.0,2.0,6.0,0.0,1.1296883951601824,29.0,108.0
1.0,condition_0,0.37428520688503997,0.3946868498598297,0.23102794325513018,6.0,6.0,6.0,0.0,1.8890933676838602,29.0,109.0
0.0,condition_0,0.5584822472834551,0.28671719513428506,0.1548005575822598,7.0,5.0,6.0,0.0,1.1257737806470451,29.0,110.0
1.0,condition_0,0.6250101539437984,0.33994232847552686,0.03504751758067469,1.0,7.0,6.0,0.0,2.4606882075502647,29.0,111.0
2.0,condition_0,0.388121859461296,0.36854449618256296,0.24333364435614105,2.0,3.0,7.0,0.0,1.5281827907190764,29.0,112.0
1.0,condition_0,0.10339984381169867,0.5019484416176485,0.3946517145706529,8.0,8.0,4.0,0.0,1.8208976183023824,29.0,113.0
2.0,condition_0,0.3682233041898507,0.35120449416147526,0.280572201648674,1.0,3.0,3.0,0.0,1.0910125702564732,29.0,114.0
1.0,condition_0,0.15612713139476095,0.41984979348201235,0.42402307512322684,2.0,8.0,7.0,0.0,1.6536555932453925,29.0,115.0
1.0,condition_0,0.25404823949580213,0.5808499954071379,0.16510176509706015,6.0,9.0,8.0,0.0,1.951763752831715,29.0,116.0
2.0,condition_0,0.5548594754728486,0.17928994829959444,0.26585057622755687,4.0,7.0,8.0,0.0,1.008438408229058,29.0,117.0
2.0,condition_0,0.15981410810640684,0.10032717685393963,0.7398587150396536,9.0,4.0,5.0,0.0,0.9413823015067507,29.0,118.0
2.0,condition_0,0.4413278934569295,0.3771590617681407,0.1815130447749298,1.0,6.0,7.0,0.0,2.5924188029666384,29.0,119.0
0.0,condition_0,0.05957284334755553,0.5708762356878793,0.3695509209645651,7.0,3.0,2.0,0.0,1.8946689796905807,29.0,120.0
1.0,condition_0,0.15891374555127455,0.2782985468852815,0.562787707563444,4.0,9.0,4.0,0.0,1.7498148059132512,29.0,121.0
1.0,condition_0,0.32554930228081636,0.4265621262313252,0.24788857148785837,6.0,6.0,2.0,0.0,3.4892520559470053,29.0,122.0
1.0,condition_0,0.46874827346263065,0.12679907509983607,0.40445265143753323,8.0,9.0,7.0,0.0,1.2622603653142224,29.0,123.0
2.0,condition_0,0.19032313702278456,0.36409431031729267,0.4455825526599228,6.0,5.0,7.0,0.0,2.0955254371685825,29.0,124.0
1.0,condition_0,0.11303834536435708,0.3528633358548601,0.5340983187807827,3.0,8.0,6.0,0.0,1.7347561948306853,29.0,125.0
0.0,condition_0,0.2085717435793428,0.2963700322124964,0.49505822420816087,7.0,1.0,4.0,0.0,1.1036965064777995,29.0,126.0
2.0,condition_0,0.4829954479339574,0.4241175542096144,0.0928869978564282,1.0,2.0,4.0,0.0,1.149723406513531,29.0,127.0
1.0,condition_0,0.43052318719566335,0.07416516305480063,0.495311649749536,7.0,8.0,5.0,0.0,1.217910982346622,29.0,128.0
0.0,condition_0,0.5905038223033926,0.2805770183586528,0.12891915933795461,9.0,4.0,7.0,0.0,1.0234355954985201,29.0,129.0
0.0,condition_0,0.4874858185785068,0.24105638061781873,0.27145780080367443,9.0,6.0,2.0,0.0,1.429124773672958,29.0,130.0
1.0,condition_0,0.23103282804469408,0.6573626384713208,0.1116045334839851,4.0,9.0,7.0,0.0,1.5289019773193504,29.0,131.0
0.0,condition_0,0.35658047410899835,0.3649232395982105,0.2784962862927911,8.0,6.0,9.0,0.0,1.2864613666196527,29.0,132.0
0.0,condition_0,0.49355976259095574,0.35041462306812415,0.15602561434092013,9.0,2.0,9.0,0.0,1.4608872416277041,29.0,133.0
2.0,condition_0,0.4472823654485708,0.2339274725140823,0.318790162037347,4.0,9.0,9.0,0.0,1.5385878994619342,29.0,134.0
1.0,condition_0,0.13720417624962658,0.6617523843692624,0.201043439381111,6.0,8.0,5.0,0.0,1.1865941751928513,29.0,135.0
0.0,condition_0,0.6177623868630268,0.0022524051913434466,0.37998520794562973,9.0,3.0,3.0,0.0,1.1826526909829425,29.0,136.0
1.0,condition_0,0.4137908967982231,0.31031709969400495,0.27589200350777193,5.0,8.0,5.0,0.0,4.033507045993887,29.0,137.0
0.0,condition_0,0.06267260138060839,0.5077075416759012,0.4296198569434904,9.0,7.0,5.0,0.0,1.4096705471364228,29.0,138.0
1.0,condition_0,0.2670894383898348,0.33693136778287286,0.39597919382729224,5.0,2.0,2.0,0.0,1.4063314340823652,29.0,139.0
0.0,condition_0,0.16221309471054265,0.35391689292368056,0.4838700123657768,9.0,7.0,4.0,0.0,2.129893655300191,29.0,140.0
2.0,condition_0,0.14672403575170845,0.4615883891208345,0.39168757512745717,7.0,1.0,9.0,0.0,1.2112116620685336,29.0,141.0
1.0,condition_0,0.3985969369814962,0.41145318960095145,0.18994987341755248,6.0,9.0,8.0,0.0,1.8482318125409167,29.0,142.0
2.0,condition_0,0.1126942790825799,0.4180748279322283,0.46923089298519177,7.0,7.0,9.0,0.0,1.480998028704903,29.0,143.0
1.0,condition_0,0.03026351806633161,0.6215950695930391,0.34814141234062923,7.0,7.0,6.0,0.0,1.8704424861486322,29.0,144.0
2.0,condition_0,0.13118062306426012,0.43441267047234305,0.43440670646339685,3.0,1.0,9.0,0.0,1.6472740979186762,29.0,145.0
1.0,condition_0,0.2655931774833535,0.3310513718142285,0.403355450702418,7.0,9.0,3.0,0.0,1.7864134383950483,29.0,146.0
1.0,condition_0,0.10828082649970627,0.5025943183953155,0.38912485510497824,1.0,9.0,9.0,0.0,1.7910981522349598,29.0,147.0
2.0,condition_0,0.5287592106917824,0.20143844844820372,0.2698023408600137,1.0,7.0,8.0,0.0,1.3894350045214319,29.0,148.0
1.0,condition_0,0.36456795254316987,0.2691250691806245,0.36630697827620573,2.0,9.0,2.0,0.0,1.4544598913743134,29.0,149.0
2.0,condition_0,0.42561737393133925,0.21467847933286352,0.3597041467357973,4.0,1.0,5.0,0.0,2.601007335256957,29.0,150.0
0.0,condition_0,0.4582212918398022,0.20417522124906917,0.3376034869111287,9.0,8.0,4.0,0.0,1.8358644770559993,29.0,151.0
2.0,condition_0,0.4262090129198438,0.46261735740156124,0.11117362967859493,1.0,4.0,7.0,0.0,1.4628347375600639,29.0,152.0
0.0,condition_0,0.5284371744418341,0.047055184206874566,0.4245076413512913,1.0,5.0,3.0,0.0,1.2614947233978924,29.0,153.0
0.0,condition_0,0.2796513053269985,0.07793085396393076,0.6424178407090708,1.0,5.0,7.0,0.0,2.063983499751541,29.0,154.0
1.0,condition_0,0.29566275085184673,0.4489385416321313,0.2553987075160221,3.0,9.0,3.0,0.0,1.277318837054994,29.0,155.0
1.0,condition_0,0.24395157474386042,0.6897294039135168,0.06631902134262277,1.0,7.0,1.0,0.0,1.2480928622911909,29.0,156.0
1.0,condition_0,0.3978410673290669,0.29058082524051504,0.3115781074304181,8.0,9.0,3.0,0.0,2.496960971596034,29.0,157.0
0.0,condition_0,0.6717592763030859,0.2541410500534838,0.07409967364343031,2.0,2.0,4.0,0.0,2.1036995791137763,29.0,158.0
1.0,condition_0,0.5254392859198633,0.26198239199969653,0.21257832208044009,4.0,9.0,7.0,0.0,1.0492687120972042,29.0,159.0
1.0,condition_0,0.44746890294480973,0.3669116954282157,0.18561940162697466,8.0,4.0,4.0,0.0,2.3158269619487513,29.0,160.0
2.0,condition_0,0.28767190492110034,0.43900985767834905,0.27331823740055067,1.0,1.0,4.0,0.0,1.8240791167387902,29.0,161.0
1.0,condition_0,0.19735562034565254,0.2851307455663231,0.5175136340880244,7.0,5.0,2.0,0.0,1.7248343585022323,29.0,162.0
0.0,condition_0,0.18686256893771266,0.6028233114122147,0.21031411965007252,5.0,2.0,6.0,0.0,3.1191863104374926,29.0,163.0
2.0,condition_0,0.6203961752006083,0.3061126339581717,0.07349119084122013,1.0,6.0,9.0,0.0,1.1594512343264536,29.0,164.0
1.0,condition_0,0.11043564952190879,0.31296035620853674,0.5766039942695544,3.0,7.0,4.0,0.0,1.885675039609813,29.0,165.0
2.0,condition_0,0.21998583690178045,0.36958437587829895,0.4104297872199207,2.0,2.0,3.0,0.0,1.1757374502047624,29.0,166.0
1.0,condition_0,0.013013662076318159,0.819931725504397,0.16705461241928493,7.0,9.0,5.0,0.0,1.5248328772067377,29.0,167.0
2.0,condition_0,0.39394909577964693,0.18536964814079898,0.4206812560795541,7.0,3.0,7.0,0.0,2.211680521693203,29.0,168.0
2.0,condition_0,0.2814177499985736,0.3523059371450458,0.36627631285638057,8.0,5.0,6.0,0.0,2.137156483862176,29.0,169.0
2.0,condition_0,0.07856426023941906,0.6738297348032417,0.24760600495733917,8.0,5.0,5.0,0.0,1.1132415459003062,29.0,170.0
0.0,condition_0,0.6108889441615919,0.19532194716567153,0.1937891086727365,2.0,5.0,1.0,0.0,2.7122484927488384,29.0,171.0
0.0,condition_0,0.7777243470564322,0.17197145826804286,0.05030419467552489,4.0,3.0,4.0,0.0,2.1218377020804637,29.0,172.0
0.0,condition_0,0.2174159022888515,0.4702990440214087,0.3122850536897398,9.0,2.0,7.0,0.0,1.4419970104837445,29.0,173.0
1.0,condition_0,0.09843920962287227,0.04605884187154116,0.8555019485055865,6.0,9.0,5.0,0.0,1.564795769240128,29.0,174.0
2.0,condition_0,0.3697771004553271,0.35267482947315587,0.2775480700715171,1.0,4.0,4.0,0.0,1.5440798905867483,29.0,175.0
1.0,condition_0,0.5139054067993917,0.10187876067680651,0.3842158325238019,4.0,6.0,1.0,0.0,1.799656901814433,29.0,176.0
1.0,condition_0,0.6003175453016205,0.2418135068581131,0.15786894784026645,6.0,9.0,7.0,0.0,1.3974267015963489,29.0,177.0
1.0,condition_0,0.6879913480188519,0.2396754158833161,0.07233323609783214,5.0,9.0,1.0,0.0,1.1719553145802968,29.0,178.0
2.0,condition_0,0.049954381491717825,0.45470337090674146,0.4953422476015408,8.0,4.0,9.0,0.0,2.413548002433945,29.0,179.0
2.0,condition_0,0.1964592404017569,0.5581126198194576,0.24542813977878553,2.0,1.0,6.0,0.0,1.079315522890355,29.0,180.0
0.0,condition_0,0.27948891960419897,0.3213929619116297,0.39911811848417134,9.0,1.0,2.0,0.0,0.9130983509647296,29.0,181.0
1.0,condition_0,0.2882953340333659,0.29768399035894644,0.4140206756076877,8.0,7.0,9.0,0.0,3.8525855084920444,29.0,182.0
2.0,condition_0,0.31308644263510976,0.3159276116816384,0.3709859456832519,1.0,4.0,8.0,0.0,1.3224822169354806,29.0,183.0
2.0,condition_0,0.32577622696819986,0.1585172258522739,0.5157065471795261,7.0,7.0,7.0,0.0,1.5348038967406024,29.0,184.0
0.0,condition_0,0.19821336376704987,0.5806080112687607,0.22117862496418927,7.0,1.0,3.0,0.0,1.6941060470767353,29.0,185.0
1.0,condition_0,0.437265668486042,0.2680459522199703,0.2946883792939876,7.0,9.0,8.0,0.0,1.4233149545749473,29.0,186.0
1.0,condition_0,0.6051220330416345,0.33242565472303365,0.06245231223533194,1.0,7.0,6.0,0.0,1.6930580051155635,29.0,187.0
0.0,condition_0,0.26273589564121635,0.2654682998220706,0.47179580453671305,5.0,1.0,3.0,0.0,1.6873015010486094,29.0,188.0
2.0,condition_0,0.184634060452981,0.3945215253728089,0.4208444141742101,1.0,2.0,1.0,0.0,1.3020892904369556,29.0,189.0
0.0,condition_0,0.5055035732746654,0.1895460133837078,0.30495041334162676,9.0,2.0,1.0,0.0,1.0911780367128083,29.0,190.0
1.0,condition_0,0.5177884100510657,0.1155487646269791,0.3666628253219552,1.0,9.0,7.0,0.0,2.067488035023649,29.0,191.0
1.0,condition_0,0.39308049401581496,0.5062605884807956,0.10065891750338948,7.0,8.0,3.0,0.0,3.6240877448686746,29.0,192.0
2.0,condition_0,0.30399908005222026,0.3243111927041619,0.37168972724361776,3.0,6.0,6.0,0.0,2.4532369757365386,29.0,193.0
1.0,condition_0,0.07556809348473767,0.37701796253468794,0.5474139439805744,7.0,8.0,7.0,0.0,1.3836437458501536,29.0,194.0
0.0,condition_0,0.37355563154873,0.3104907163475383,0.3159536521037317,8.0,1.0,5.0,0.0,1.3200229154146184,29.0,195.0
1.0,condition_0,0.34879590384561937,0.5119292697380255,0.13927482641635514,1.0,7.0,2.0,0.0,0.7412716188486557,29.0,196.0
1.0,condition_0,0.2213631927312795,0.46500127481413006,0.3136355324545906,5.0,4.0,5.0,0.0,1.3770880970566386,29.0,197.0
0.0,condition_0,0.42342864636123356,0.4408168545196509,0.13575449911911552,9.0,5.0,6.0,0.0,1.1681533449848676,29.0,198.0
1.0,condition_0,0.19986685822278633,0.2648886304936759,0.5352445112835378,4.0,9.0,4.0,0.0,2.1290630592282858,29.0,199.0
1.0,condition_0,0.016907454798919287,0.31412460608337506,0.6689679391177057,3.0,4.0,1.0,0.0,2.659804449799892,30.0,0.0
2.0,condition_0,0.23504024341902297,0.17450373608150105,0.590456020499476,1.0,3.0,4.0,0.0,3.2385325926012545,30.0,1.0
0.0,condition_0,0.540455619647504,0.36192350373298326,0.09762087661951281,1.0,1.0,1.0,0.0,2.279028576685162,30.0,2.0
0.0,condition_0,0.48592691532835514,0.48510554752222884,0.028967537149415936,2.0,4.0,5.0,0.0,2.3612670942796896,30.0,3.0
1.0,condition_0,0.32007873828939176,0.24284740882402425,0.43707385288658407,1.0,8.0,3.0,0.0,2.6188735553217777,30.0,4.0
0.0,condition_0,0.41587446333374334,0.46214671438623256,0.12197882228002399,8.0,7.0,5.0,0.0,2.3319404544068525,30.0,5.0
2.0,condition_0,0.5550612529329372,0.1690775762154363,0.27586117085162654,5.0,2.0,2.0,0.0,2.0637011340937694,30.0,6.0
2.0,condition_0,0.3681036956186445,0.24416314316861376,0.38773316121274176,9.0,2.0,3.0,0.0,5.256100174892797,30.0,7.0
1.0,condition_0,0.07203771334749855,0.42040110335774983,0.5075611832947516,7.0,9.0,3.0,0.0,1.8281887962002366,30.0,8.0
1.0,condition_0,0.3433558553623656,0.39158131293637727,0.26506283170125705,7.0,4.0,7.0,0.0,3.078318519813192,30.0,9.0
1.0,condition_0,0.019884469708342338,0.31094818368179333,0.6691673466098643,8.0,9.0,2.0,0.0,2.2767375033378907,30.0,10.0
0.0,condition_0,0.4923588242483242,0.33899298177247505,0.16864819397920072,9.0,7.0,4.0,0.0,3.5453479403296737,30.0,11.0
2.0,condition_0,0.20746660552584287,0.11662746950391531,0.6759059249702418,2.0,4.0,3.0,0.0,4.550944358791482,30.0,12.0
1.0,condition_0,0.40388519472020334,0.38971102012281283,0.20640378515698393,2.0,9.0,6.0,0.0,3.4050993344631677,30.0,13.0
2.0,condition_0,0.34450476748788383,0.06930435080932443,0.5861908817027918,8.0,6.0,2.0,0.0,2.916130721428933,30.0,14.0
0.0,condition_0,0.6105305632407505,0.26627788814888553,0.12319154861036408,3.0,3.0,5.0,0.0,2.6232697761818184,30.0,15.0
0.0,condition_0,0.40276006869770065,0.1570080851803389,0.4402318461219604,2.0,2.0,2.0,0.0,3.391638023925722,30.0,16.0
2.0,condition_0,0.1445236746222664,0.29869011050120514,0.5567862148765285,2.0,1.0,6.0,0.0,3.033183325647623,30.0,17.0
2.0,condition_0,0.5268600549656869,0.12257308420662275,0.35056686082769034,2.0,4.0,9.0,0.0,1.4132273398209618,30.0,18.0
2.0,condition_0,0.25104956720376514,0.17430856410796455,0.5746418686882703,1.0,6.0,1.0,0.0,1.766983281260936,30.0,19.0
2.0,condition_0,0.20340237873965375,0.28452165823658054,0.5120759630237657,5.0,8.0,6.0,0.0,2.5497500233403074,30.0,20.0
0.0,condition_0,0.4279780180358371,0.4086492237137607,0.16337275825040212,9.0,5.0,8.0,0.0,2.1571571307770125,30.0,21.0
0.0,condition_0,0.34892177523062573,0.2755599359416222,0.375518288827752,6.0,9.0,9.0,0.0,3.4172696011076313,30.0,22.0
2.0,condition_0,0.03863622222572416,0.33534545403401905,0.6260183237402568,3.0,9.0,8.0,0.0,1.7818761555209643,30.0,23.0
0.0,condition_0,0.5136318258277057,0.2449880473856736,0.24138012678662066,8.0,2.0,3.0,0.0,2.289922394604437,30.0,24.0
2.0,condition_0,0.13767505883226666,0.09959260835367426,0.762732332814059,4.0,9.0,9.0,0.0,1.6258089540522218,30.0,25.0
0.0,condition_0,0.349220434426177,0.3399754906936143,0.31080407488020867,6.0,4.0,4.0,0.0,3.3115958883982652,30.0,26.0
1.0,condition_0,0.2567532135345643,0.29174845145177963,0.45149833501365605,6.0,9.0,2.0,0.0,1.7550443665601678,30.0,27.0
2.0,condition_0,0.5411448999912011,0.04249150048002041,0.41636359952877855,3.0,5.0,9.0,0.0,1.563937385495923,30.0,28.0
1.0,condition_0,0.4846112278582144,0.41889017312207466,0.09649859901971092,5.0,4.0,1.0,0.0,1.3718942889477224,30.0,29.0
0.0,condition_0,0.6444201977559539,0.013035668178025785,0.34254413406602024,4.0,5.0,3.0,0.0,3.713352554382709,30.0,30.0
2.0,condition_0,0.4342831280291501,0.2768180820394468,0.2888987899314031,3.0,1.0,6.0,0.0,3.359325088419123,30.0,31.0
2.0,condition_0,0.4848838078587832,0.07331316348068971,0.4418030286605271,4.0,4.0,8.0,0.0,5.4744917855144255,30.0,32.0
1.0,condition_0,0.1595131546390345,0.20772494983928455,0.6327618955216809,1.0,2.0,1.0,0.0,3.472885927937527,30.0,33.0
0.0,condition_0,0.4890082792856261,0.18163672166450948,0.3293549990498643,5.0,7.0,5.0,0.0,4.574512335885943,30.0,34.0
0.0,condition_0,0.47502965366870825,0.3793475008056642,0.14562284552562746,2.0,5.0,7.0,0.0,2.1448140257978334,30.0,35.0
1.0,condition_0,0.4291271233101426,0.4568154369079001,0.11405743978195731,6.0,6.0,9.0,0.0,4.551740186328859,30.0,36.0
2.0,condition_0,0.49491612804274787,0.048057732520064,0.45702613943718823,3.0,3.0,6.0,0.0,1.9511923510725175,30.0,37.0
2.0,condition_0,0.2152918905979304,0.46674156541662387,0.3179665439854457,9.0,2.0,9.0,0.0,3.063415547565777,30.0,38.0
2.0,condition_0,0.4158682887435525,0.2595132553265884,0.32461845592985905,3.0,9.0,1.0,0.0,1.5842308542717765,30.0,39.0
2.0,condition_0,0.1994017053436468,0.7784313703182691,0.022166924338084096,9.0,1.0,9.0,0.0,1.0926432315506196,30.0,40.0
0.0,condition_0,0.4284695682854939,0.25154552417230647,0.31998490754219966,9.0,7.0,6.0,0.0,1.6228609558764566,30.0,41.0
2.0,condition_0,0.1468673341464435,0.44503260474913997,0.4081000611044165,8.0,6.0,7.0,0.0,4.453965653599893,30.0,42.0
1.0,condition_0,0.3852619285506103,0.37006971600323973,0.24466835544614982,3.0,8.0,2.0,0.0,2.17162790900365,30.0,43.0
1.0,condition_0,0.02064104199894103,0.5780230834583864,0.40133587454267255,2.0,3.0,2.0,0.0,2.7541261971746582,30.0,44.0
1.0,condition_0,0.1576823397104774,0.8046402639729843,0.03767739631653847,6.0,4.0,8.0,0.0,1.272915887686121,30.0,45.0
1.0,condition_0,0.125786886171304,0.39778776899294,0.476425344835756,8.0,4.0,7.0,0.0,2.5720450464326285,30.0,46.0
0.0,condition_0,0.22449475131180327,0.19105925971492488,0.5844459889732719,1.0,7.0,2.0,0.0,4.506856978356534,30.0,47.0
2.0,condition_0,0.019893467126732012,0.417217397652583,0.5628891352206851,9.0,9.0,6.0,0.0,4.088755876703912,30.0,48.0
2.0,condition_0,0.4335471616239646,0.3212289294471782,0.24522390892885715,2.0,4.0,8.0,0.0,3.117877636596243,30.0,49.0
2.0,condition_0,0.13299458287766613,0.7507895438300358,0.11621587329229816,6.0,1.0,6.0,0.0,2.6728490085709833,30.0,50.0
2.0,condition_0,0.13143093188362132,0.719798735897766,0.1487703322186126,1.0,1.0,9.0,0.0,1.7985163807054299,30.0,51.0
2.0,condition_0,0.005163419594228389,0.5185583579101947,0.47627822249557694,9.0,9.0,9.0,0.0,2.0890382801000142,30.0,52.0
2.0,condition_0,0.15840731537032302,0.4379790597291908,0.40361362490048613,5.0,3.0,7.0,0.0,3.4142919234899582,30.0,53.0
2.0,condition_0,0.369242209236345,0.14350648114122805,0.487251309622427,6.0,1.0,6.0,0.0,2.832253218676282,30.0,54.0
2.0,condition_0,0.4784698320363994,0.36821898074262216,0.15331118722097825,2.0,2.0,9.0,0.0,2.0006959845402954,30.0,55.0
1.0,condition_0,0.27636665368677416,0.38030071588241254,0.34333263043081325,1.0,5.0,2.0,0.0,3.5396435734157574,30.0,56.0
2.0,condition_0,0.47510693197586096,0.05414858943865276,0.4707444785854863,1.0,2.0,4.0,0.0,2.0457851948681207,30.0,57.0
0.0,condition_0,0.32284269430447987,0.5180701356573433,0.15908717003817677,6.0,2.0,5.0,0.0,2.094179221475343,30.0,58.0
1.0,condition_0,0.12887003589884455,0.3937049795355669,0.47742498456558846,6.0,4.0,3.0,0.0,1.4161636193381333,30.0,59.0
1.0,condition_0,0.09041978651277444,0.5186879556859617,0.39089225780126385,2.0,6.0,6.0,0.0,4.752061979600701,30.0,60.0
1.0,condition_0,0.008522834746841165,0.6913510598974204,0.30012610535573836,2.0,5.0,3.0,0.0,1.389368686947117,30.0,61.0
1.0,condition_0,0.2762339540240504,0.4773903788930684,0.24637566708288125,3.0,5.0,5.0,0.0,1.4144071717240427,30.0,62.0
2.0,condition_0,0.22164055463384366,0.32931100019987447,0.44904844516628195,7.0,1.0,7.0,0.0,4.208559856090694,30.0,63.0
1.0,condition_0,0.7225782491600051,0.1654881280551358,0.11193362278485924,1.0,1.0,5.0,0.0,3.1123663192834443,30.0,64.0
0.0,condition_0,0.2868348118004572,0.33309666982224817,0.3800685183772946,9.0,7.0,3.0,0.0,2.7825752057547346,30.0,65.0
2.0,condition_0,0.3178096022487,0.3684391880941296,0.3137512096571705,3.0,9.0,9.0,0.0,4.2179034305262135,30.0,66.0
0.0,condition_0,0.3248146826190238,0.19216537625211103,0.48301994112886526,7.0,9.0,3.0,0.0,3.1629298014227687,30.0,67.0
2.0,condition_0,0.23996456820536988,0.14903495399501535,0.6110004777996149,2.0,4.0,7.0,0.0,3.2705685569012664,30.0,68.0
2.0,condition_0,0.3201151294514933,0.35720297320640476,0.3226818973421018,4.0,1.0,9.0,0.0,4.348699193133357,30.0,69.0
2.0,condition_0,0.4049993806547063,0.4311491272357863,0.16385149210950745,6.0,2.0,7.0,0.0,4.4537654500150134,30.0,70.0
2.0,condition_0,0.10633405292260302,0.024706893199952822,0.8689590538774442,5.0,8.0,7.0,0.0,1.22483819479413,30.0,71.0
2.0,condition_0,0.26569397222673186,0.15086806651055074,0.5834379612627174,4.0,3.0,6.0,0.0,3.7185511417919934,30.0,72.0
1.0,condition_0,0.15529526792638298,0.3505126127886489,0.4941921192849681,9.0,5.0,1.0,0.0,2.6489297505830423,30.0,73.0
2.0,condition_0,0.4804030794475507,0.28238490707473035,0.23721201347771903,4.0,1.0,6.0,0.0,2.347604369001466,30.0,74.0
1.0,condition_0,0.29467933122948703,0.5832349392202207,0.12208572955029226,8.0,8.0,7.0,0.0,1.8923922150027603,30.0,75.0
2.0,condition_0,0.5096380373003653,0.1026339713851617,0.387727991314473,1.0,5.0,9.0,0.0,3.547893606680427,30.0,76.0
0.0,condition_0,0.3590109668122497,0.4222874991021948,0.21870153408555537,6.0,3.0,2.0,0.0,2.8659579999725064,30.0,77.0
1.0,condition_0,0.2682222499922069,0.32479927480893184,0.40697847519886127,9.0,8.0,7.0,0.0,2.344129740457125,30.0,78.0
2.0,condition_0,0.21348300667082926,0.19483307955369322,0.5916839137754776,8.0,1.0,3.0,0.0,2.207530473787009,30.0,79.0
1.0,condition_0,0.15283647007068685,0.6324846155489163,0.2146789143803968,6.0,2.0,5.0,0.0,1.7143244314502883,30.0,80.0
0.0,condition_0,0.7323464475414415,0.1127267366880861,0.1549268157704724,5.0,5.0,7.0,0.0,2.9661030568523374,30.0,81.0
0.0,condition_0,0.3953094172825461,0.4432502777493311,0.1614403049681229,9.0,2.0,7.0,0.0,2.229487397074129,30.0,82.0
2.0,condition_0,0.3614594901286866,0.29870158849067396,0.33983892138063937,7.0,8.0,7.0,0.0,1.6970121055991436,30.0,83.0
0.0,condition_0,0.10342031037357068,0.4438691419336952,0.45271054769273394,2.0,8.0,9.0,0.0,3.04973658147681,30.0,84.0
0.0,condition_0,0.19024515539445655,0.39217419295665396,0.4175806516488894,1.0,7.0,3.0,0.0,2.2490315294544265,30.0,85.0
2.0,condition_0,0.24753596870757896,0.3395893613425631,0.41287466994985794,4.0,8.0,9.0,0.0,2.9742376163834185,30.0,86.0
0.0,condition_0,0.1878304974401544,0.5287679197677292,0.28340158279211636,9.0,4.0,3.0,0.0,1.914225995573881,30.0,87.0
0.0,condition_0,0.32905767098008254,0.23277326451883754,0.4381690645010799,8.0,8.0,6.0,0.0,4.071991050384352,30.0,88.0
